id,name,protein,carb,vegetable,sauce,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,prep_time_min,difficulty,ingredient_quantities,appliances,tags,instructions
948,lentils_noodles_948,lentils,noodles,zucchini,soy sauce,484,18,80,10,8,4,463,79,weekend,lentils:200g; noodles:150g; zucchini:100g; soy sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, weekend, oven",1. Batch cook lentils (store for 2–3 meals). 2. Marinate the lentils for better flavor. 3. Prepare noodles in bulk. 4. Cook zucchini. 5. Combine lentils with soy sauce. 6. Serve with noodles. 7. Plate carefully and add garnish.
949,tofu_tortilla_949,tofu,tortilla,spinach,garlic sauce,544,16,75,20,8,4,729,33,balanced,tofu:200g; tortilla:150g; spinach:100g; garlic sauce:75g; oil:10g,"stovetop, oven","batch-cooking, meal-prep, balanced, stovetop, oven",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook spinach. 4. Combine tofu with garlic sauce. 5. Serve with tortilla.
950,lentils_potatoes_950,lentils,potatoes,onion,teriyaki,424,18,66,10,7,3,415,25,quick,lentils:200g; potatoes:150g; onion:100g; teriyaki:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, quick, air fryer, microwave, stovetop",1. Batch cook lentils (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook onion. 4. Combine lentils with teriyaki. 5. Serve with potatoes.
951,salmon_noodles_951,salmon,noodles,zucchini,soy sauce,686,50,40,36,4,2,453,10,quick,salmon:200g; noodles:150g; zucchini:100g; soy sauce:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, quick, air fryer, slow cooker",1. Batch cook salmon (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook zucchini. 4. Combine salmon with soy sauce. 5. Serve with noodles.
952,pork_pasta_952,pork,pasta,onion,pesto,708,54,38,38,4,2,563,17,quick,pork:200g; pasta:150g; onion:100g; pesto:75g; oil:10g,oven,"batch-cooking, meal-prep, quick, oven",1. Batch cook pork (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook onion. 4. Combine pork with pesto. 5. Serve with pasta.
953,tofu_tortilla_953,tofu,tortilla,broccoli,garlic sauce,544,16,75,20,8,4,607,59,weekend,tofu:200g; tortilla:150g; broccoli:100g; garlic sauce:75g; oil:10g,"air fryer, microwave, slow cooker","batch-cooking, meal-prep, weekend, air fryer, microwave, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Marinate the tofu for better flavor. 3. Prepare tortilla in bulk. 4. Cook broccoli. 5. Combine tofu with garlic sauce. 6. Serve with tortilla. 7. Plate carefully and add garnish.
954,beef_potatoes_954,beef,potatoes,spinach,tomato sauce,670,52,26,40,3,1,376,11,quick,beef:200g; potatoes:150g; spinach:100g; tomato sauce:75g; oil:10g,"microwave, stovetop, slow cooker","batch-cooking, meal-prep, quick, microwave, stovetop, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook spinach. 4. Combine beef with tomato sauce. 5. Serve with potatoes.
955,shrimp_pasta_955,shrimp,pasta,peppers,garlic sauce,450,48,38,12,4,2,776,25,quick,shrimp:200g; pasta:150g; peppers:100g; garlic sauce:75g; oil:10g,"air fryer, oven","batch-cooking, meal-prep, quick, air fryer, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook peppers. 4. Combine shrimp with garlic sauce. 5. Serve with pasta.
956,beef_pasta_956,beef,pasta,spinach,teriyaki,718,52,38,40,4,2,746,45,balanced,beef:200g; pasta:150g; spinach:100g; teriyaki:75g; oil:10g,"microwave, oven, slow cooker","batch-cooking, meal-prep, balanced, microwave, oven, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook spinach. 4. Combine beef with teriyaki. 5. Serve with pasta.
957,salmon_quinoa_957,salmon,quinoa,onion,garlic sauce,674,56,32,36,3,2,704,66,weekend,salmon:200g; quinoa:150g; onion:100g; garlic sauce:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, weekend, air fryer, stovetop, slow cooker",1. Batch cook salmon (store for 2–3 meals). 2. Marinate the salmon for better flavor. 3. Prepare quinoa in bulk. 4. Cook onion. 5. Combine salmon with garlic sauce. 6. Serve with quinoa. 7. Plate carefully and add garnish.
958,salmon_quinoa_958,salmon,quinoa,peppers,garlic sauce,674,56,32,36,3,2,583,87,weekend,salmon:200g; quinoa:150g; peppers:100g; garlic sauce:75g; oil:10g,"air fryer, oven","batch-cooking, meal-prep, weekend, air fryer, oven",1. Batch cook salmon (store for 2–3 meals). 2. Marinate the salmon for better flavor. 3. Prepare quinoa in bulk. 4. Cook peppers. 5. Combine salmon with garlic sauce. 6. Serve with quinoa. 7. Plate carefully and add garnish.
959,beef_rice_959,beef,rice,carrots,garlic sauce,736,52,42,40,4,2,424,44,balanced,beef:200g; rice:150g; carrots:100g; garlic sauce:75g; oil:10g,stovetop,"batch-cooking, meal-prep, balanced, stovetop",1. Batch cook beef (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook carrots. 4. Combine beef with garlic sauce. 5. Serve with rice.
960,salmon_noodles_960,salmon,noodles,onion,cream sauce,686,50,40,36,4,2,341,16,quick,salmon:200g; noodles:150g; onion:100g; cream sauce:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, quick, air fryer, slow cooker",1. Batch cook salmon (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook onion. 4. Combine salmon with cream sauce. 5. Serve with noodles.
961,chicken_potatoes_961,chicken,potatoes,broccoli,soy sauce,512,62,26,18,3,1,767,39,balanced,chicken:200g; potatoes:150g; broccoli:100g; soy sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, balanced, air fryer, microwave",1. Batch cook chicken (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook broccoli. 4. Combine chicken with soy sauce. 5. Serve with potatoes.
962,chicken_potatoes_962,chicken,potatoes,green beans,cream sauce,512,62,26,18,3,1,674,77,weekend,chicken:200g; potatoes:150g; green beans:100g; cream sauce:75g; oil:10g,"stovetop, oven, slow cooker","batch-cooking, meal-prep, weekend, stovetop, oven, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare potatoes in bulk. 4. Cook green beans. 5. Combine chicken with cream sauce. 6. Serve with potatoes. 7. Plate carefully and add garnish.
963,pork_quinoa_963,pork,quinoa,carrots,tomato sauce,708,60,32,38,3,2,771,72,weekend,pork:200g; quinoa:150g; carrots:100g; tomato sauce:75g; oil:10g,"air fryer, microwave, slow cooker","batch-cooking, meal-prep, weekend, air fryer, microwave, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Marinate the pork for better flavor. 3. Prepare quinoa in bulk. 4. Cook carrots. 5. Combine pork with tomato sauce. 6. Serve with quinoa. 7. Plate carefully and add garnish.
964,chicken_pasta_964,chicken,pasta,peppers,garlic sauce,560,62,38,18,4,2,494,23,quick,chicken:200g; pasta:150g; peppers:100g; garlic sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, quick, air fryer, microwave",1. Batch cook chicken (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook peppers. 4. Combine chicken with garlic sauce. 5. Serve with pasta.
965,chicken_potatoes_965,chicken,potatoes,zucchini,tomato sauce,512,62,26,18,3,1,390,82,weekend,chicken:200g; potatoes:150g; zucchini:100g; tomato sauce:75g; oil:10g,stovetop,"batch-cooking, meal-prep, weekend, stovetop",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare potatoes in bulk. 4. Cook zucchini. 5. Combine chicken with tomato sauce. 6. Serve with potatoes. 7. Plate carefully and add garnish.
966,beef_pasta_966,beef,pasta,spinach,pesto,718,52,38,40,4,2,517,29,balanced,beef:200g; pasta:150g; spinach:100g; pesto:75g; oil:10g,"stovetop, oven","batch-cooking, meal-prep, balanced, stovetop, oven",1. Batch cook beef (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook spinach. 4. Combine beef with pesto. 5. Serve with pasta.
967,turkey_quinoa_967,turkey,quinoa,onion,garlic sauce,508,64,32,14,3,2,339,15,quick,turkey:200g; quinoa:150g; onion:100g; garlic sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, quick, air fryer, microwave",1. Batch cook turkey (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook onion. 4. Combine turkey with garlic sauce. 5. Serve with quinoa.
968,tofu_pasta_968,tofu,pasta,peppers,pesto,394,16,38,20,4,2,348,15,quick,tofu:200g; pasta:150g; peppers:100g; pesto:75g; oil:10g,"air fryer, oven, slow cooker","batch-cooking, meal-prep, quick, air fryer, oven, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook peppers. 4. Combine tofu with pesto. 5. Serve with pasta.
969,beef_quinoa_969,beef,quinoa,broccoli,tomato sauce,718,58,32,40,3,2,595,36,balanced,beef:200g; quinoa:150g; broccoli:100g; tomato sauce:75g; oil:10g,"microwave, stovetop, oven","batch-cooking, meal-prep, balanced, microwave, stovetop, oven",1. Batch cook beef (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook broccoli. 4. Combine beef with tomato sauce. 5. Serve with quinoa.
970,chicken_rice_970,chicken,rice,carrots,tomato sauce,578,62,42,18,4,2,516,34,balanced,chicken:200g; rice:150g; carrots:100g; tomato sauce:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, balanced, microwave, stovetop",1. Batch cook chicken (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook carrots. 4. Combine chicken with tomato sauce. 5. Serve with rice.
971,pork_quinoa_971,pork,quinoa,broccoli,teriyaki,708,60,32,38,3,2,397,20,quick,pork:200g; quinoa:150g; broccoli:100g; teriyaki:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, quick, oven, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook broccoli. 4. Combine pork with teriyaki. 5. Serve with quinoa.
972,salmon_quinoa_972,salmon,quinoa,spinach,pesto,674,56,32,36,3,2,749,23,quick,salmon:200g; quinoa:150g; spinach:100g; pesto:75g; oil:10g,"air fryer, oven","batch-cooking, meal-prep, quick, air fryer, oven",1. Batch cook salmon (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook spinach. 4. Combine salmon with pesto. 5. Serve with quinoa.
973,salmon_noodles_973,salmon,noodles,green beans,tomato sauce,686,50,40,36,4,2,402,25,quick,salmon:200g; noodles:150g; green beans:100g; tomato sauce:75g; oil:10g,"air fryer, stovetop","batch-cooking, meal-prep, quick, air fryer, stovetop",1. Batch cook salmon (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook green beans. 4. Combine salmon with tomato sauce. 5. Serve with noodles.
974,lentils_quinoa_974,lentils,quinoa,carrots,soy sauce,472,24,72,10,7,4,360,79,weekend,lentils:200g; quinoa:150g; carrots:100g; soy sauce:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, weekend, air fryer, stovetop, slow cooker",1. Batch cook lentils (store for 2–3 meals). 2. Marinate the lentils for better flavor. 3. Prepare quinoa in bulk. 4. Cook carrots. 5. Combine lentils with soy sauce. 6. Serve with quinoa. 7. Plate carefully and add garnish.
975,chicken_rice_975,chicken,rice,spinach,cream sauce,578,62,42,18,4,2,420,62,weekend,chicken:200g; rice:150g; spinach:100g; cream sauce:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, weekend, microwave, stovetop",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare rice in bulk. 4. Cook spinach. 5. Combine chicken with cream sauce. 6. Serve with rice. 7. Plate carefully and add garnish.
976,lentils_tortilla_976,lentils,tortilla,onion,tomato sauce,622,18,115,10,12,6,599,24,quick,lentils:200g; tortilla:150g; onion:100g; tomato sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, quick, air fryer",1. Batch cook lentils (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook onion. 4. Combine lentils with tomato sauce. 5. Serve with tortilla.
977,lentils_potatoes_977,lentils,potatoes,carrots,garlic sauce,424,18,66,10,7,3,516,23,quick,lentils:200g; potatoes:150g; carrots:100g; garlic sauce:75g; oil:10g,"microwave, slow cooker","batch-cooking, meal-prep, quick, microwave, slow cooker",1. Batch cook lentils (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook carrots. 4. Combine lentils with garlic sauce. 5. Serve with potatoes.
978,tofu_potatoes_978,tofu,potatoes,peppers,teriyaki,346,16,26,20,3,1,496,37,balanced,tofu:200g; potatoes:150g; peppers:100g; teriyaki:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, balanced, air fryer, microwave, stovetop",1. Batch cook tofu (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook peppers. 4. Combine tofu with teriyaki. 5. Serve with potatoes.
979,tofu_tortilla_979,tofu,tortilla,spinach,soy sauce,544,16,75,20,8,4,782,21,quick,tofu:200g; tortilla:150g; spinach:100g; soy sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, quick, oven",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook spinach. 4. Combine tofu with soy sauce. 5. Serve with tortilla.
980,salmon_noodles_980,salmon,noodles,green beans,tomato sauce,686,50,40,36,4,2,564,31,balanced,salmon:200g; noodles:150g; green beans:100g; tomato sauce:75g; oil:10g,"air fryer, stovetop, oven","batch-cooking, meal-prep, balanced, air fryer, stovetop, oven",1. Batch cook salmon (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook green beans. 4. Combine salmon with tomato sauce. 5. Serve with noodles.
981,tofu_tortilla_981,tofu,tortilla,broccoli,pesto,544,16,75,20,8,4,348,24,quick,tofu:200g; tortilla:150g; broccoli:100g; pesto:75g; oil:10g,"air fryer, microwave, oven","batch-cooking, meal-prep, quick, air fryer, microwave, oven",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook broccoli. 4. Combine tofu with pesto. 5. Serve with tortilla.
982,pork_noodles_982,pork,noodles,broccoli,tomato sauce,720,54,40,38,4,2,336,56,weekend,pork:200g; noodles:150g; broccoli:100g; tomato sauce:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, weekend, air fryer, stovetop, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Marinate the pork for better flavor. 3. Prepare noodles in bulk. 4. Cook broccoli. 5. Combine pork with tomato sauce. 6. Serve with noodles. 7. Plate carefully and add garnish.
983,beef_quinoa_983,beef,quinoa,zucchini,cream sauce,718,58,32,40,3,2,382,22,quick,beef:200g; quinoa:150g; zucchini:100g; cream sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, quick, air fryer",1. Batch cook beef (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook zucchini. 4. Combine beef with cream sauce. 5. Serve with quinoa.
984,shrimp_potatoes_984,shrimp,potatoes,spinach,garlic sauce,402,48,26,12,3,1,648,89,weekend,shrimp:200g; potatoes:150g; spinach:100g; garlic sauce:75g; oil:10g,"microwave, slow cooker","batch-cooking, meal-prep, weekend, microwave, slow cooker",1. Batch cook shrimp (store for 2–3 meals). 2. Marinate the shrimp for better flavor. 3. Prepare potatoes in bulk. 4. Cook spinach. 5. Combine shrimp with garlic sauce. 6. Serve with potatoes. 7. Plate carefully and add garnish.
985,beef_tortilla_985,beef,tortilla,zucchini,garlic sauce,868,52,75,40,8,4,771,13,quick,beef:200g; tortilla:150g; zucchini:100g; garlic sauce:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, quick, microwave, stovetop",1. Batch cook beef (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook zucchini. 4. Combine beef with garlic sauce. 5. Serve with tortilla.
986,chicken_tortilla_986,chicken,tortilla,onion,tomato sauce,710,62,75,18,8,4,616,88,weekend,chicken:200g; tortilla:150g; onion:100g; tomato sauce:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, weekend, microwave, stovetop",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare tortilla in bulk. 4. Cook onion. 5. Combine chicken with tomato sauce. 6. Serve with tortilla. 7. Plate carefully and add garnish.
987,pork_rice_987,pork,rice,green beans,pesto,726,54,42,38,4,2,710,15,quick,pork:200g; rice:150g; green beans:100g; pesto:75g; oil:10g,"air fryer, stovetop","batch-cooking, meal-prep, quick, air fryer, stovetop",1. Batch cook pork (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook green beans. 4. Combine pork with pesto. 5. Serve with rice.
988,chicken_rice_988,chicken,rice,peppers,cream sauce,578,62,42,18,4,2,713,67,weekend,chicken:200g; rice:150g; peppers:100g; cream sauce:75g; oil:10g,"air fryer, microwave, slow cooker","batch-cooking, meal-prep, weekend, air fryer, microwave, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare rice in bulk. 4. Cook peppers. 5. Combine chicken with cream sauce. 6. Serve with rice. 7. Plate carefully and add garnish.
989,beef_tortilla_989,beef,tortilla,green beans,soy sauce,868,52,75,40,8,4,409,17,quick,beef:200g; tortilla:150g; green beans:100g; soy sauce:75g; oil:10g,slow cooker,"batch-cooking, meal-prep, quick, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook green beans. 4. Combine beef with soy sauce. 5. Serve with tortilla.
990,chicken_quinoa_990,chicken,quinoa,onion,soy sauce,560,68,32,18,3,2,344,10,quick,chicken:200g; quinoa:150g; onion:100g; soy sauce:75g; oil:10g,"microwave, stovetop, oven","batch-cooking, meal-prep, quick, microwave, stovetop, oven",1. Batch cook chicken (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook onion. 4. Combine chicken with soy sauce. 5. Serve with quinoa.
991,chicken_tortilla_991,chicken,tortilla,onion,teriyaki,710,62,75,18,8,4,344,43,balanced,chicken:200g; tortilla:150g; onion:100g; teriyaki:75g; oil:10g,"stovetop, slow cooker","batch-cooking, meal-prep, balanced, stovetop, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook onion. 4. Combine chicken with teriyaki. 5. Serve with tortilla.
992,beef_noodles_992,beef,noodles,onion,teriyaki,730,52,40,40,4,2,441,17,quick,beef:200g; noodles:150g; onion:100g; teriyaki:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, quick, air fryer, stovetop, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook onion. 4. Combine beef with teriyaki. 5. Serve with noodles.
993,beef_noodles_993,beef,noodles,broccoli,pesto,730,52,40,40,4,2,305,82,weekend,beef:200g; noodles:150g; broccoli:100g; pesto:75g; oil:10g,"air fryer, stovetop","batch-cooking, meal-prep, weekend, air fryer, stovetop",1. Batch cook beef (store for 2–3 meals). 2. Marinate the beef for better flavor. 3. Prepare noodles in bulk. 4. Cook broccoli. 5. Combine beef with pesto. 6. Serve with noodles. 7. Plate carefully and add garnish.
