id,name,protein,carb,vegetable,sauce,calories,protein_g,carbs_g,fat_g,prep_time_min,difficulty,instructions
882,turkey_pasta_meal_extra_882,turkey,pasta,spinach,teriyaki,751,45,52,15,38,easy,1. Prepare the turkey by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the turkey until done. 5. Add the spinach and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the pasta and serve.
883,turkey_quinoa_meal_extra_883,turkey,quinoa,broccoli,garlic sauce,777,51,48,29,56,medium,1. Prepare the turkey by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the broccoli. 4. Heat a pan and cook the turkey until done. 5. Add the broccoli and cook until tender. 6. Stir in the garlic sauce and mix well. 7. Combine with the quinoa and serve.
884,shrimp_quinoa_meal_extra_884,shrimp,quinoa,peppers,pesto,841,39,82,21,33,hard,1. Prepare the shrimp by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the shrimp until done. 5. Add the peppers and cook until tender. 6. Stir in the pesto and mix well. 7. Combine with the quinoa and serve.
885,tofu_potatoes_meal_extra_885,tofu,potatoes,spinach,teriyaki,634,40,87,32,44,easy,1. Prepare the tofu by cutting and seasoning it. 2. Cook the potatoes according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the tofu until done. 5. Add the spinach and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the potatoes and serve.
886,tofu_potatoes_meal_extra_886,tofu,potatoes,green beans,teriyaki,898,29,46,23,29,hard,1. Prepare the tofu by cutting and seasoning it. 2. Cook the potatoes according to package instructions. 3. Chop the green beans. 4. Heat a pan and cook the tofu until done. 5. Add the green beans and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the potatoes and serve.
887,lentils_pasta_meal_extra_887,lentils,pasta,carrots,tomato sauce,665,26,44,22,19,hard,1. Prepare the lentils by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the lentils until done. 5. Add the carrots and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the pasta and serve.
888,chicken_noodles_meal_extra_888,chicken,noodles,spinach,pesto,710,21,49,15,44,hard,1. Prepare the chicken by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the chicken until done. 5. Add the spinach and cook until tender. 6. Stir in the pesto and mix well. 7. Combine with the noodles and serve.
889,shrimp_quinoa_meal_extra_889,shrimp,quinoa,carrots,tomato sauce,674,56,60,28,23,easy,1. Prepare the shrimp by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the shrimp until done. 5. Add the carrots and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the quinoa and serve.
890,pork_rice_meal_extra_890,pork,rice,peppers,teriyaki,738,59,46,32,14,easy,1. Prepare the pork by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the pork until done. 5. Add the peppers and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the rice and serve.
891,chicken_rice_meal_extra_891,chicken,rice,broccoli,tomato sauce,769,42,67,15,41,hard,1. Prepare the chicken by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the broccoli. 4. Heat a pan and cook the chicken until done. 5. Add the broccoli and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the rice and serve.
892,pork_quinoa_meal_extra_892,pork,quinoa,carrots,cream sauce,741,52,84,10,50,medium,1. Prepare the pork by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the pork until done. 5. Add the carrots and cook until tender. 6. Stir in the cream sauce and mix well. 7. Combine with the quinoa and serve.
893,lentils_rice_meal_extra_893,lentils,rice,zucchini,garlic sauce,480,43,88,15,46,hard,1. Prepare the lentils by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the zucchini. 4. Heat a pan and cook the lentils until done. 5. Add the zucchini and cook until tender. 6. Stir in the garlic sauce and mix well. 7. Combine with the rice and serve.
894,turkey_rice_meal_extra_894,turkey,rice,carrots,teriyaki,694,21,45,20,45,easy,1. Prepare the turkey by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the turkey until done. 5. Add the carrots and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the rice and serve.
895,chicken_pasta_meal_extra_895,chicken,pasta,carrots,tomato sauce,507,29,47,30,37,easy,1. Prepare the chicken by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the chicken until done. 5. Add the carrots and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the pasta and serve.
896,shrimp_quinoa_meal_extra_896,shrimp,quinoa,peppers,tomato sauce,813,30,59,30,14,hard,1. Prepare the shrimp by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the shrimp until done. 5. Add the peppers and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the quinoa and serve.
897,chicken_pasta_meal_extra_897,chicken,pasta,peppers,cream sauce,886,24,96,10,25,medium,1. Prepare the chicken by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the chicken until done. 5. Add the peppers and cook until tender. 6. Stir in the cream sauce and mix well. 7. Combine with the pasta and serve.
898,tofu_rice_meal_extra_898,tofu,rice,green beans,teriyaki,402,54,51,23,18,easy,1. Prepare the tofu by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the green beans. 4. Heat a pan and cook the tofu until done. 5. Add the green beans and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the rice and serve.
899,pork_noodles_meal_extra_899,pork,noodles,carrots,pesto,445,38,76,10,51,hard,1. Prepare the pork by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the pork until done. 5. Add the carrots and cook until tender. 6. Stir in the pesto and mix well. 7. Combine with the noodles and serve.
900,pork_noodles_meal_extra_900,pork,noodles,peppers,soy sauce,649,43,98,15,28,easy,1. Prepare the pork by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the pork until done. 5. Add the peppers and cook until tender. 6. Stir in the soy sauce and mix well. 7. Combine with the noodles and serve.
901,lentils_noodles_meal_extra_901,lentils,noodles,zucchini,tomato sauce,804,25,94,34,29,medium,1. Prepare the lentils by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the zucchini. 4. Heat a pan and cook the lentils until done. 5. Add the zucchini and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the noodles and serve.
902,lentils_noodles_meal_extra_902,lentils,noodles,peppers,pesto,795,60,66,34,29,easy,1. Prepare the lentils by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the lentils until done. 5. Add the peppers and cook until tender. 6. Stir in the pesto and mix well. 7. Combine with the noodles and serve.
903,salmon_noodles_meal_extra_903,salmon,noodles,spinach,garlic sauce,455,44,76,29,45,hard,1. Prepare the salmon by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the salmon until done. 5. Add the spinach and cook until tender. 6. Stir in the garlic sauce and mix well. 7. Combine with the noodles and serve.
904,lentils_rice_meal_extra_904,lentils,rice,carrots,teriyaki,447,27,97,28,42,easy,1. Prepare the lentils by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the lentils until done. 5. Add the carrots and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the rice and serve.
905,chicken_pasta_meal_extra_905,chicken,pasta,spinach,soy sauce,858,34,76,16,19,medium,1. Prepare the chicken by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the chicken until done. 5. Add the spinach and cook until tender. 6. Stir in the soy sauce and mix well. 7. Combine with the pasta and serve.
906,turkey_rice_meal_extra_906,turkey,rice,spinach,garlic sauce,540,33,79,35,45,medium,1. Prepare the turkey by cutting and seasoning it. 2. Cook the rice according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the turkey until done. 5. Add the spinach and cook until tender. 6. Stir in the garlic sauce and mix well. 7. Combine with the rice and serve.
907,salmon_potatoes_meal_extra_907,salmon,potatoes,spinach,soy sauce,751,28,61,29,33,medium,1. Prepare the salmon by cutting and seasoning it. 2. Cook the potatoes according to package instructions. 3. Chop the spinach. 4. Heat a pan and cook the salmon until done. 5. Add the spinach and cook until tender. 6. Stir in the soy sauce and mix well. 7. Combine with the potatoes and serve.
908,pork_potatoes_meal_extra_908,pork,potatoes,peppers,cream sauce,477,39,97,16,39,easy,1. Prepare the pork by cutting and seasoning it. 2. Cook the potatoes according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the pork until done. 5. Add the peppers and cook until tender. 6. Stir in the cream sauce and mix well. 7. Combine with the potatoes and serve.
909,salmon_potatoes_meal_extra_909,salmon,potatoes,zucchini,cream sauce,757,50,78,12,48,easy,1. Prepare the salmon by cutting and seasoning it. 2. Cook the potatoes according to package instructions. 3. Chop the zucchini. 4. Heat a pan and cook the salmon until done. 5. Add the zucchini and cook until tender. 6. Stir in the cream sauce and mix well. 7. Combine with the potatoes and serve.
910,turkey_noodles_meal_extra_910,turkey,noodles,carrots,cream sauce,479,26,69,18,22,medium,1. Prepare the turkey by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the turkey until done. 5. Add the carrots and cook until tender. 6. Stir in the cream sauce and mix well. 7. Combine with the noodles and serve.
911,beef_quinoa_meal_extra_911,beef,quinoa,peppers,soy sauce,621,45,82,22,27,hard,1. Prepare the beef by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the beef until done. 5. Add the peppers and cook until tender. 6. Stir in the soy sauce and mix well. 7. Combine with the quinoa and serve.
912,beef_quinoa_meal_extra_912,beef,quinoa,carrots,teriyaki,438,43,95,25,39,medium,1. Prepare the beef by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the beef until done. 5. Add the carrots and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the quinoa and serve.
913,salmon_pasta_meal_extra_913,salmon,pasta,zucchini,cream sauce,616,24,76,31,41,medium,1. Prepare the salmon by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the zucchini. 4. Heat a pan and cook the salmon until done. 5. Add the zucchini and cook until tender. 6. Stir in the cream sauce and mix well. 7. Combine with the pasta and serve.
914,pork_quinoa_meal_extra_914,pork,quinoa,carrots,tomato sauce,460,41,57,15,20,medium,1. Prepare the pork by cutting and seasoning it. 2. Cook the quinoa according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the pork until done. 5. Add the carrots and cook until tender. 6. Stir in the tomato sauce and mix well. 7. Combine with the quinoa and serve.
915,pork_pasta_meal_extra_915,pork,pasta,peppers,teriyaki,498,39,66,14,45,hard,1. Prepare the pork by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the peppers. 4. Heat a pan and cook the pork until done. 5. Add the peppers and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the pasta and serve.
916,tofu_pasta_meal_extra_916,tofu,pasta,zucchini,soy sauce,727,47,47,18,13,hard,1. Prepare the tofu by cutting and seasoning it. 2. Cook the pasta according to package instructions. 3. Chop the zucchini. 4. Heat a pan and cook the tofu until done. 5. Add the zucchini and cook until tender. 6. Stir in the soy sauce and mix well. 7. Combine with the pasta and serve.
917,tofu_noodles_meal_extra_917,tofu,noodles,carrots,teriyaki,601,49,87,10,48,hard,1. Prepare the tofu by cutting and seasoning it. 2. Cook the noodles according to package instructions. 3. Chop the carrots. 4. Heat a pan and cook the tofu until done. 5. Add the carrots and cook until tender. 6. Stir in the teriyaki and mix well. 7. Combine with the noodles and serve.
